Query_ID,Latency_ms
1737,2.5357
1738,2.5864
1739,2.5188
1740,2.583
1741,2.7378
1742,2.6526
1743,2.5233
1744,2.5795
1745,2.5556
1746,2.6719
1747,2.6193
1748,2.5114
1749,2.4606
1750,2.5509
1751,2.4264
1752,2.6142
1753,2.4827
1754,2.6969
1755,2.6758
1756,2.524
1757,2.393
1758,2.5148
1759,2.7516
1760,2.6774
1761,2.4226
1762,2.6062
1763,2.643
1764,2.5041
1765,2.4623
1766,2.4704
1767,2.5052
1768,2.7241
1769,2.5988
1770,2.5472
1771,2.6463
1772,2.6471
1773,2.5687
1774,2.7704
1775,2.7142
1776,2.667
1777,2.7383
1778,2.5749
1779,2.6398
1780,2.6019
1781,2.594
1782,2.9483
1783,2.6269
1784,2.6727
1785,2.7118
1786,2.6722
1787,2.7494
1788,2.5518
1789,2.6741
1790,2.388
1791,2.7096
1792,2.6805
1793,2.6212
1794,2.6027
1795,2.4467
1796,2.6609
1797,2.6004
1798,2.6252
1799,2.3277
1800,2.3445
1801,2.4663
1802,2.5988
1803,2.6465
1804,2.5793
1805,2.9832
1806,2.6189
1807,2.7327
1808,2.6804
1809,2.8229
1810,2.4677
1811,2.5276
1812,2.5905
1813,2.5638
1814,2.5623
1815,2.7479
1816,2.4868
1817,2.6372
1818,2.5715
1819,2.5915
1820,2.6739
1821,2.6609
1822,2.6689
1823,2.5877
1824,2.7115
1825,2.5479
1826,2.7068
1827,2.847
1828,45.2397
1829,4.1267
1830,3.2497
1831,3.2895
1832,3.2935
1833,3.0888
1834,2.7165
1835,3.0173
1836,2.8843
1837,2.821
1838,2.9585
1839,2.9115
1840,3.0195
1841,2.9353
1842,2.903
1843,2.982
1844,2.7372
1845,2.6705
1846,2.9399
1847,2.9646
1848,3.086
1849,2.9279
1850,3.0646
1851,2.8615
1852,3.0598
1853,3.4063
1854,3.313
1855,3.1641
1856,3.2144
1857,3.0134
1858,3.1654
1859,3.5404
1860,3.2375
1861,3.2303
1862,3.329
1863,3.2811
1864,3.7057
1865,3.3599
1866,3.6915
1867,3.526
1868,3.7376
1869,3.8093
1870,3.5572
1871,3.437
1872,3.7764
1873,3.3495
1874,3.5486
1875,3.3259
1876,3.4561
1877,3.6114
1878,3.5268
1879,3.5364
1880,3.4159
1881,3.8611
1882,3.5446
1883,3.6098
1884,3.5056
1885,3.8364
1886,3.4943
1887,3.6677
1888,3.3655
1889,3.6667
1890,3.6957
1891,3.8907
